entity_type,entity_id,diversity,dsi,surprise,z_diversity,z_dsi,z_surprise,n_tasks,composite,valid_rate
human,human_237,0.4494149562716484,0.435826115210851,4.0341015625,-0.17356114497723982,-0.02472686027864667,-0.45114044530400027,5,-0.2164761501866289,1.0
human,human_239,0.4410014474391938,0.38844369947910307,5.068125,-0.4345039426894646,-1.0431180931310844,0.7301611468303967,5,-0.24915362966338409,1.0
human,human_240,0.4519101691246033,0.41592757940292363,5.156406250000001,-0.10921364422675821,-0.6561448990287498,0.6386714720044914,5,-0.04222902375033888,1.0
human,human_241,0.47704279184341425,0.4694019317626953,4.2134374999999995,0.7194911949064818,0.6055884627254626,-0.14226263895269636,5,0.3942723395597494,0.96
human,human_242,0.4609956312179565,0.42059938430786137,6.004296875,0.15131695245719481,-0.5714941443812668,2.0013548842011746,5,0.5270592307590342,0.8333333333333334
human,human_245,0.45865439653396606,0.4195226922631264,4.928046875,0.029930308373162306,-0.864212576568717,0.6785420795174901,5,-0.0519133962260215,0.96
human,human_246,0.46925375938415526,0.39001396775245667,5.240234375,0.4497224867711222,-0.8680510346507638,1.3446437868230259,5,0.3087717463144614,0.92
human,human_249,0.46649140387773513,0.4189902275800705,5.060703125,0.34431562898248186,-0.4892689280140415,0.8623121740372826,5,0.23911962500190764,1.0
human,human_251,0.45061851859092716,0.34310081362724304,6.0115625,-0.14545764828079222,-1.9507832573827624,1.616539184361428,5,-0.15990057376737554,1.0
human,human_254,0.45906233072280883,0.4545042490959167,4.364531250000001,0.21558346554353314,0.3268185522123614,-0.13223898123159233,5,0.13672101217476743,0.92
human,human_255,0.46535486340522764,0.45354406416416165,4.4134375,0.42978542181443,0.1639477778076876,0.048906081315429166,5,0.21421309364584892,1.0
human,human_257,0.4403576842943827,0.41202535629272463,5.138880208333333,-0.5349497913500674,-1.061215976204199,0.8765988776756893,5,-0.2398556299595257,0.9565217391304348
human,human_258,0.4470127511024475,0.4241097044944763,4.542109375000001,-0.16456219573005582,-0.17967899402717727,0.20715550288713755,5,-0.0456952289566985,0.92
human,human_259,0.4448824727535248,0.4677029773592949,5.215,-0.3484888616874128,0.39171170041124936,0.6410753028188975,5,0.2280993805142447,0.96
human,human_261,0.4589983296394348,0.42308611989021305,3.7175,0.10291172521582848,-0.2795144987567172,-0.657782412958692,5,-0.27812839549986024,1.0
human,human_262,0.4404591524600983,0.4304286670684815,4.4467968749999995,-0.5679799187532433,-0.4119547728156537,0.06990210197227373,5,-0.30334419653220773,0.96
human,human_263,0.44859677195549014,0.46708920001983645,4.122343750000001,-0.21230843915092973,0.6524853535073282,-0.2823950610359522,5,0.05259395110681542,1.0
human,human_264,0.47606135010719297,0.43483839511871336,5.8921875,0.698210266060952,-0.2414473347675588,1.602261746542593,5,0.6863415592786621,0.9583333333333334
human,human_265,0.481059821844101,0.42178100585937506,5.570703125,0.9027264015748525,-0.4492082935129518,1.284297197443237,5,0.5792717685017125,0.75
human,human_266,0.4787736093997955,0.43611151695251466,4.8120312499999995,0.746923254542196,0.09609423183987345,0.30144171021041266,5,0.38148639886416075,1.0
human,human_267,0.5001610100269318,0.4520734810829163,4.105703125,1.4067379394071293,0.15078433752798012,-0.15776031655869907,5,0.46658732012547005,0.92
human,human_269,0.46353979349136354,0.43768545985221863,4.0913281249999995,0.2647377769583227,-0.1323323527168002,-0.25947954120950467,5,-0.04235803898932739,1.0
human,human_270,0.4668086898326874,0.42055693507194525,4.8257031249999995,0.41966281291855906,-0.38407629764528994,0.6376434443638652,5,0.22440998654571143,1.0
human,human_271,0.49309170961380006,0.44373047590255743,4.30484375,1.270016438500448,0.3004828196317437,-0.019112837521440752,5,0.5171288068702503,1.0
human,human_272,0.45984807968139646,0.44369041442871093,5.1434375,0.11256253815582559,0.03907868403785593,0.7415479320484342,5,0.29772971808070525,1.0
human,human_273,0.4517090713977813,0.45691465854644775,3.876171875,-0.05986086743052641,0.36496843730285633,-0.4644764485902466,5,-0.053122959572638906,1.0
human,human_274,0.45684561491012576,0.402872755130132,5.996484375,0.06865872626743927,-0.8121877231960856,1.8029255277727938,5,0.35313217694804916,0.96
human,human_276,0.44902582645416256,0.4430477333068848,4.379921875,-0.1935183991005514,0.16665556553394117,-0.018124185517316205,5,-0.014995673027975479,1.0
human,human_278,0.4634833085536957,0.42796767234802247,4.8590625,0.2747368809547256,-0.37943391081068034,0.5081346425528348,5,0.13447920423229334,1.0
human,human_279,0.4458550906181335,0.3810104048252106,5.137734375,-0.36440930693302875,-1.157347509114853,0.6811877744102564,5,-0.2801896805458752,0.96
human,human_280,0.4562956392765045,0.4562560096383095,4.4851171875,0.08928270512783076,0.024223175125774127,-0.11992188828583653,5,-0.0021386693440772118,0.72
human,human_281,0.4689093446731567,0.3846570307016373,4.4653125000000005,0.41720130614546325,-1.1107328157569687,0.0627624933061961,5,-0.21025633876843644,0.92
human,human_282,0.4817405614256859,0.42603704690933225,5.1060156249999995,0.9196406479242796,-0.2830864850475391,0.7017499823271837,5,0.44610138173464137,0.9583333333333334
human,human_284,0.46241026490926745,0.3951785123348236,5.99140625,0.26926852540962776,-0.8858129342815173,1.81336640169368,5,0.39894066427393016,0.9166666666666666
human,human_285,0.47477587580680847,0.4608253464102745,5.01140625,0.6635065033791353,0.13022659609861714,0.4608231417358957,5,0.4181854137378827,0.96
human,human_286,0.4558935189247132,0.4066369557380677,5.013671875,0.02638033655124722,-0.6295250710064229,0.7806014272292455,5,0.05915223092468994,1.0
human,human_288,0.44888827949762344,0.37740468740463257,5.4451171875,-0.1872222753135436,-1.3231561136632106,1.0230794063626991,5,-0.16243299420468502,0.9583333333333334
llm,ai21/jamba-large-1.7,0.4136677134037018,0.42937766909599306,4.0082812500000005,-1.4100641656272779,-0.028883894476566453,-0.5195998700972664,5,-0.6528493100670368,1.0
llm,allenai/olmo-3.1-32b-instruct,0.4231471276283264,0.44920803070068355,4.100312499999999,-1.0109050896268128,0.2901240565149947,-0.44498507589531966,5,-0.3885887030023792,1.0
llm,amazon/nova-2-lite-v1,0.4481218457221985,0.45838282823562626,3.8598437500000005,-0.2674545245014812,0.6136017683486439,-0.6157588815959649,5,-0.08987054591626742,1.0
llm,amazon/nova-lite-v1,0.4383414924144745,0.4119951713085174,3.6596874999999995,-0.6174159726563676,-0.4188713295116303,-0.8202879146681958,5,-0.6188584056120646,1.0
llm,amazon/nova-micro-v1,0.42706335425376896,0.418259699344635,4.1152734375,-0.915694980441347,-0.48393887310973727,-0.3625781786239718,5,-0.5874040107250186,1.0
llm,amazon/nova-premier-v1,0.4389451885223389,0.41919945001602177,4.194218749999999,-0.5427299034011791,-0.32441730809497543,-0.20662722181474907,5,-0.35792481110363455,1.0
llm,amazon/nova-pro-v1,0.4289594852924347,0.4247689425945282,3.826015625,-0.8778854802124595,-0.23526066598624834,-0.6228294616072761,5,-0.578658535935328,1.0
llm,anthropic/claude-3.7-sonnet,0.44957989335060117,0.4839511263370514,4.1771875000000005,-0.1749695406766551,1.1068356231394287,-0.37235524781131746,5,0.18650361155048537,1.0
llm,anthropic/claude-haiku-4.5,0.4396136081218719,0.4783386552333832,3.9514062500000002,-0.5010330186242681,1.0593873908649873,-0.6143570652035253,5,-0.018667564320935342,1.0
llm,anthropic/claude-opus-4.5,0.43040879607200627,0.48315053224563603,4.221640625,-0.7796681114326204,1.182405263184219,-0.23726562947676597,5,0.05515717409161089,1.0
llm,anthropic/claude-opus-4.6-fast,0.44389630913734435,0.4977299594879151,3.993203125,-0.376981215043079,1.5427876880489915,-0.5180163477583248,5,0.21593004174919592,1.0
llm,anthropic/claude-opus-4.7,0.46392986416816717,0.4783946645259857,4.0903125000000005,0.3227479080764436,1.1184467095390098,-0.3253084748200468,5,0.37196204759846885,1.0
llm,anthropic/claude-sonnet-4,0.43738133907318116,0.47995580315589903,4.020781250000001,-0.5687899405654148,1.0603933666975778,-0.4842272894175566,5,0.0024587122382021356,1.0
llm,anthropic/claude-sonnet-4.5,0.44372499465942383,0.50621497631073,3.965234375,-0.325225729450611,1.498390743482154,-0.5484598417698899,5,0.20823505742055104,1.0
llm,anthropic/claude-sonnet-4.6,0.4463314425945282,0.5060161614418031,3.7348437500000005,-0.22140770018941636,1.6115807930118162,-0.7900829776031066,5,0.20003003840643108,1.0
llm,arcee-ai/trinity-large-preview,0.4316844296455383,0.42528308153152466,3.409609375,-0.7645964545522821,-0.11438748489729571,-1.1827892204893864,5,-0.6872577199796547,1.0
llm,baidu/ernie-4.5-300b-a47b,0.42175710797309873,0.4443092405796051,4.016484375,-1.1368142276803361,0.2528068761440704,-0.42608748273852975,5,-0.4366982780915985,1.0
llm,baidu/ernie-4.5-vl-424b-a47b,0.43245879173278806,0.41608223080635065,4.173046875,-0.7828135213859937,-0.29893701126049005,-0.1908014242656781,5,-0.4241839856373873,1.0
llm,bytedance-seed/seed-1.6,0.44345822930336,0.48575831651687623,4.7103125,-0.3048010240599826,1.104925790296122,0.18793358249180292,5,0.32935278290931413,1.0
llm,bytedance-seed/seed-1.6-flash,0.4435060581564903,0.4987082377076149,4.1392187499999995,-0.3008631514490625,1.2741843619569146,-0.384240216704573,5,0.19636033126775973,1.0
llm,bytedance-seed/seed-2.0-lite,0.4340784001350403,0.4974165976047516,4.4140625,-0.6738858634755267,1.4767569634406836,-0.06330588019993291,5,0.24652173992174134,1.0
llm,bytedance-seed/seed-2.0-mini,0.4330769264698029,0.4923659598827362,4.355234375,-0.7253309446632862,1.334762889421827,-0.1398763826392278,5,0.1565185207064377,1.0
llm,deepcogito/cogito-v2.1-671b,0.4408135163784027,0.46151519060134893,3.6546093749999997,-0.4786038239971887,0.65200253422136,-0.7922804574128468,5,-0.2062939157295585,1.0
llm,deepseek/deepseek-chat,0.4329896605014801,0.4501447701454163,3.7237890625,-0.7892664798027889,0.35366106542658776,-0.7818181591841296,5,-0.4058078578534436,1.0
llm,deepseek/deepseek-chat-v3-0324,0.42604388833045964,0.4600397801399231,3.95578125,-0.907067218397018,0.5027364352161594,-0.5646986306093982,5,-0.32300980459675227,1.0
llm,deepseek/deepseek-chat-v3.1,0.43407684087753295,0.467448855638504,4.1334375,-0.6851760825392477,0.6935626897968621,-0.3316874898140784,5,-0.10776696085215466,1.0
llm,deepseek/deepseek-v3.1-terminus,0.44342199921607967,0.46049563765525814,3.9963281250000002,-0.37615831782764897,0.5708749536435282,-0.43957903384197794,5,-0.08162079934203288,1.0
llm,deepseek/deepseek-v3.2,0.4320014941692352,0.46171198844909667,4.220390625,-0.7621498073021087,0.6170866497810523,-0.26375354426411135,5,-0.13627223392838925,1.0
llm,deepseek/deepseek-v3.2-exp,0.4281807887554169,0.4597811543941498,3.9839062499999995,-0.8710121864288858,0.5652974236877684,-0.4274523433964202,5,-0.2443890353791792,1.0
llm,deepseek/deepseek-v4-pro,0.43494118690490724,0.47030519843101504,4.3578125,-0.6308425558664466,0.8123075766076369,-0.043991580352170996,5,0.045824480129673106,1.0
llm,essentialai/rnj-1-instruct,0.4547046041488647,0.4364760053157807,3.3325390624999995,0.24518790034284726,-0.10725684911468998,-1.1735241931423113,5,-0.34519771397138466,1.0
llm,google/gemma-2-27b-it,0.4284443008899689,0.4208269238471985,3.6838281250000002,-0.9090303958539611,-0.1532803921566841,-0.8264694886154362,5,-0.6295934255420271,1.0
llm,google/gemma-3-12b-it,0.4643335068225861,0.42029644727706905,4.159296875,0.2985819267339126,-0.25051151242866404,-0.26124195153529106,5,-0.07105717907668084,1.0
llm,google/gemma-3-27b-it,0.45641616821289066,0.44461730957031254,4.278593750000001,0.0001258374063176859,0.3599095534425172,-0.08004539105606512,5,0.09332999993092324,1.0
llm,google/gemma-3-4b-it,0.45104685068130496,0.4147462093830109,4.199921874999999,-0.19181337796974668,-0.2792096220920107,-0.20137412905302962,5,-0.22413237637159567,1.0
llm,google/gemma-3n-e4b-it,0.45080407142639156,0.451881827712059,4.0901953125,-0.1473911821032964,0.3572280849665902,-0.42731380320058676,5,-0.07249230011243099,1.0
llm,google/gemma-4-26b-a4b-it,0.4455158567428589,0.44928433060646056,4.06421875,-0.3829563991737091,0.3478043805953186,-0.4103782824104206,5,-0.1485101003296037,1.0
llm,google/gemma-4-31b-it,0.44775743961334225,0.45216990351676944,4.3745312499999995,-0.2952778072352498,0.3806714244113457,-0.10479966913348131,5,-0.0064686839857951385,1.0
llm,ibm-granite/granite-4.0-h-micro,0.43764791011810306,0.44508380413055415,3.4318359375,-0.595106773021938,0.2398702863898008,-1.2004253570947454,5,-0.5185539479089609,1.0
llm,inflection/inflection-3-productivity,0.43822593688964845,0.39482354640960693,4.0765234375,-0.5422761790406068,-0.8216509266649185,-0.5239670787398812,5,-0.6292980614818021,1.0
llm,liquid/lfm-2-24b-a2b,0.42196091413497927,0.44177715182304383,3.9253124999999995,-1.0420766484562738,0.10993983220229779,-0.5254765311271096,5,-0.4858711157936952,1.0
llm,meta-llama/llama-3-8b-instruct,0.4389310717582703,0.40631664872169493,3.9185937500000003,-0.5386106086325703,-0.4761510050530429,-0.7458349020608563,5,-0.5868655052488232,1.0
llm,meta-llama/llama-3.1-70b-instruct,0.4404400134086609,0.4166211497783661,3.8064453125,-0.5238479830527991,-0.23154548154663052,-0.9223364272695113,5,-0.559243297289647,1.0
llm,meta-llama/llama-3.1-8b-instruct,0.447786101102829,0.43529382824897767,3.3764843749999995,-0.2979504881036399,0.14886931226643613,-1.3110699845934313,5,-0.4867170534768783,1.0
llm,meta-llama/llama-3.2-11b-vision-instruct,0.4567034661769867,0.42925495266914365,3.5480859375000002,0.011038204765280358,-0.014568796586738176,-1.0990527118072486,5,-0.3675277678762355,1.0
llm,meta-llama/llama-3.2-3b-instruct,0.4444809889793396,0.4436259078979492,3.0926171875,-0.37464043293649824,0.22745555505566112,-1.5752784125099588,5,-0.5741544301302653,1.0
llm,meta-llama/llama-3.3-70b-instruct,0.4319156205654144,0.4362108564376831,3.8467578124999995,-0.7877909084492225,0.1695023239987589,-0.968384451582517,5,-0.5288910120109935,1.0
llm,meta-llama/llama-4-maverick,0.4341961848735809,0.4625954937934876,3.6227734375,-0.6724605543831795,0.7291515599564959,-1.179994464434758,5,-0.3744344862871472,1.0
llm,meta-llama/llama-4-scout,0.4422781836986542,0.42230432391166683,3.9983593749999997,-0.47198713648997137,-0.09365430265684371,-0.771821641629567,5,-0.4458210269254607,1.0
llm,microsoft/phi-4,0.4573547041416168,0.45632054686546325,3.589140625,0.022961746292589756,0.5607244708465167,-0.9163363880812803,5,-0.11088339031405796,1.0
llm,minimax/minimax-01,0.4370695734024048,0.46909749627113345,3.388671875,-0.6004705507522851,0.7886749168013745,-1.2356929391848275,5,-0.34916285771191263,1.0
llm,minimax/minimax-m2-her,0.4511368680000305,0.44005514502525334,2.867734375,-0.14977868692547652,0.19583074102587728,-1.6820063156497322,5,-0.5453180871831105,1.0
llm,mistralai/ministral-8b-2512,0.4660688805580139,0.4901646161079407,3.630703125,0.367558086272214,1.2420379713771248,-0.7753456416071707,5,0.2780834720140561,1.0
llm,mistralai/mistral-large-2512,0.451192877292633,0.4581468951702118,3.7290625,-0.1970785624994146,0.6456334824623223,-0.7600071037529116,5,-0.10381739459666794,1.0
llm,mistralai/mistral-medium-3.1,0.46821382999420164,0.48332489728927613,3.861328125,0.4720261259916301,1.208428214520192,-0.6058527619612609,5,0.3582005261835204,1.0
llm,mistralai/mistral-nemo,0.44627634525299076,0.39648195266723635,3.8671875,-0.3288639385761443,-0.8448608860377588,-0.5606549985708258,5,-0.578126607728243,1.0
llm,mistralai/mistral-saba,0.4324397540092468,0.4435653495788574,3.7439062499999998,-0.7898679441643175,0.3437500587865178,-0.772611385268579,5,-0.4062430902154595,1.0
llm,mistralai/mistral-small-3.1-24b-instruct,0.43933666467666627,0.4246038317680359,3.6166796875000005,-0.5422969875497905,-0.15864677391911575,-0.9889345700803378,5,-0.5632927771830814,1.0
llm,mistralai/mixtral-8x22b-instruct,0.4344950568675995,0.4407253873348235,3.9771874999999994,-0.7000128996934631,0.23095026323303136,-0.4717396778913539,5,-0.31360077145059523,1.0
llm,mistralai/mixtral-8x7b-instruct,0.4499291718006134,0.4189259588718414,3.6508984374999995,-0.25279534345516924,-0.33737282699419324,-0.9139139298558316,5,-0.5013607001017314,1.0
llm,mistralai/pixtral-large-2411,0.44508368134498594,0.4717936754226685,3.7404296875,-0.3645560293327711,0.7723645652138177,-0.7862473940534389,5,-0.1261462860574641,1.0
llm,moonshotai/kimi-k2,0.4735794866085053,0.49629283189773565,4.627265625,0.6348315351796389,1.4422545347587414,0.42203374905091867,5,0.8330399396630996,1.0
llm,moonshotai/kimi-k2-0905,0.46390869259834294,0.4810595571994781,4.310234375,0.3389128960173148,1.1798081193124028,0.05919136870601116,5,0.5259707946785763,1.0
llm,moonshotai/kimi-k2.5,0.45611684799194335,0.4685459196567535,4.161689453125001,-0.035701803987540345,0.8134963454622923,-0.16322898918588025,5,0.20485518409629058,0.96
llm,moonshotai/kimi-k2.6,0.44846347182989116,0.4832497480511666,4.62708984375,-0.19169454918509848,1.0089348496519839,0.18336320463802386,5,0.3335345017016364,1.0
llm,morph/morph-v3-fast,0.5323462700843811,0.44420395374298094,2.39752197265625,2.743700127306329,-0.06266009317121277,-2.3519112257147037,5,0.10970960280680424,0.4
llm,morph/morph-v3-large,0.4898099505901337,0.4982590389251709,2.76423828125,1.3278760148293247,1.333508106551962,-1.8859245906700353,5,0.25848651023708386,0.6
llm,nex-agi/deepseek-v3.1-nex-n1,0.4353732943534851,0.45737458944320675,4.4825,-0.5929805058180406,0.7039902430270903,-0.007078686700607356,5,0.034643683502814125,1.0
llm,nousresearch/hermes-2-pro-llama-3-8b,0.4613665664196015,0.4456872868537903,2.9358984375,0.17148246507620674,0.3877817946626065,-1.728103536413266,5,-0.3896130922248176,1.0
llm,nousresearch/hermes-3-llama-3.1-405b,0.4334859895706177,0.43504136443138125,3.7676562500000004,-0.7676613885249869,0.1179522619486506,-0.9890146589553688,5,-0.5462412618439018,1.0
llm,nousresearch/hermes-3-llama-3.1-70b,0.49508102297782897,0.496171680688858,2.4335546875,1.262273228799448,1.326405717182919,-2.2007391551395465,5,0.12931326361427345,0.96
llm,nousresearch/hermes-4-405b,0.4367579460144043,0.4322661650180817,4.04453125,-0.6292957772080138,-0.07368983519535174,-0.5187346123593795,5,-0.407240074920915,1.0
llm,nousresearch/hermes-4-70b,0.43282228350639346,0.45131000876426697,3.6567578124999995,-0.7226463563550725,0.2856908806843556,-0.986520219592129,5,-0.4744918984209486,1.0
llm,nvidia/llama-3.1-nemotron-70b-instruct,0.449013774394989,0.4469589018821717,3.891328125,-0.2072436533711981,0.3279068238783895,-0.6564467948806127,5,-0.1785945414578071,1.0
llm,nvidia/nemotron-3-nano-30b-a3b,0.46819605231285094,0.4676774036884308,4.0853125,0.36806441029103104,0.5006649048642449,-0.23657422033558584,5,0.2107183649398967,0.84
llm,nvidia/nemotron-3-super-120b-a12b,0.4267482268810272,0.46877879500389097,3.694765625,-0.8897746646490339,0.814480234442506,-0.7451517067827863,5,-0.27348204566310474,1.0
llm,nvidia/nemotron-nano-12b-v2-vl,0.42837772250175477,0.45543782830238344,3.5707421875,-0.8471489882424581,0.34564530990528575,-0.9121305809659239,5,-0.4712114197676988,1.0
llm,nvidia/nemotron-nano-9b-v2,0.42898452758789063,0.41750813841819767,3.777890625,-0.8029227452631231,-0.4565366566855881,-0.6252634885093936,5,-0.628240963486035,1.0
llm,openai/gpt-4.1,0.42366464018821715,0.4765879130363464,4.217578125,-0.9820774164672063,0.8760848484385244,-0.34560139179256444,5,-0.15053131994041544,1.0
llm,openai/gpt-4.1-mini,0.4325771963596344,0.4479173481464386,3.865078125,-0.7613113978044429,0.3362462943979141,-0.6412733906616715,5,-0.3554461646894001,1.0
llm,openai/gpt-4o,0.4389124035835266,0.43081299543380736,3.7096875,-0.5648799749782166,0.06914421533073653,-0.8445510567932983,5,-0.44676227214692615,1.0
llm,openai/gpt-4o-mini,0.4385480153560638,0.43466170668601994,3.6969531250000003,-0.5796778101690088,0.10783361683348851,-0.9054770959948396,5,-0.4591070964434533,1.0
llm,openai/gpt-5.1,0.454904750585556,0.5114589440822601,4.513203125,0.05421846302603948,1.7207522881221806,0.10905351514756145,5,0.6280080887652605,1.0
llm,openai/gpt-5.4,0.43886607646942133,0.49539731740951537,4.703515625,-0.5202686841480209,1.3547541268998937,0.22721486203351243,5,0.3539001015951284,1.0
llm,openai/gpt-5.4-mini,0.4245917499065399,0.46977451801300046,4.6049999999999995,-0.9652360411636295,0.8513416026550396,0.11572885180568512,5,0.0006114710990317296,1.0
llm,openai/gpt-5.4-nano,0.4485781145095825,0.5047174990177155,4.44734375,-0.19702717276842135,1.5591932547687501,0.015455101065482812,5,0.4592070610219372,1.0
llm,openai/gpt-5.5,0.43883014678955073,0.47166277408599855,4.698515625000001,-0.5776807888571718,0.8494571447580798,0.30448668105313087,5,0.19208767898467963,1.0
llm,qwen/qwen-2.5-72b-instruct,0.4312931251525879,0.4305982744693756,3.33984375,-0.7369745381927736,0.010341630663074846,-1.2313892408026421,5,-0.6526740494441136,1.0
llm,qwen/qwen-2.5-7b-instruct,0.4349724888801575,0.45159076809883114,4.0697656250000005,-0.6940183801606152,0.21981065417234236,-0.5233515392250288,5,-0.33251975507110054,1.0
llm,qwen/qwen-max,0.4213842451572418,0.44643369674682615,3.6091796875,-1.1473923585551247,0.2295166920585759,-1.0009464024046664,5,-0.6396073563004051,1.0
llm,qwen/qwen-plus,0.4512414824962616,0.47646811962127683,4.444140625,-0.06111154998269832,0.9739711121873527,0.017915043698155265,5,0.3102582019676032,1.0
llm,qwen/qwen-turbo,0.4198519003391266,0.44999182939529414,3.6039843750000005,-1.1520990617821527,0.3387417053118804,-0.9365328484104388,5,-0.583296734960237,1.0
llm,qwen/qwen-vl-max,0.4316673231124878,0.45546999216079714,4.025546875,-0.7147471989965669,0.5676097726073949,-0.561827672464592,5,-0.23632169961792135,1.0
llm,qwen/qwen2.5-vl-72b-instruct,0.4306018579006195,0.41552654743194584,3.6890625,-0.7833180681084145,-0.36671671766507596,-1.0246381036428114,5,-0.7248909631387672,1.0
llm,qwen/qwen3-8b,0.4254991865158081,0.46847675323486326,4.036796875,-0.9986465850521224,0.5173063455759099,-0.44321065377817853,5,-0.308183631084797,1.0
llm,qwen/qwen3-next-80b-a3b-instruct,0.4361052536964417,0.47963072657585143,3.9882031249999996,-0.5507059294443957,0.9446012739332502,-0.4514530624171395,5,-0.019185905976094986,1.0
llm,qwen/qwen3-vl-235b-a22b-instruct,0.41869305729866024,0.4645888364315033,4.227421875,-1.2078406430110609,0.6498380653852407,-0.2577897616321151,5,-0.27193077975264507,1.0
llm,qwen/qwen3-vl-32b-instruct,0.43916719436645507,0.46647834420204165,3.772890625,-0.5764462480694077,0.7410788114811684,-0.7334804321327957,5,-0.189615956240345,1.0
llm,qwen/qwen3-vl-8b-instruct,0.44870277047157286,0.4647246623039246,3.6546875,-0.2588774725404632,0.626187588036226,-0.7029101464906774,5,-0.11186667699830488,1.0
llm,qwen/qwen3.5-397b-a17b,0.4447567021846771,0.4561510729789734,4.179453125,-0.3356649540175149,0.5393236683193019,-0.1886170892496883,5,0.00501387501736623,1.0
llm,qwen/qwen3.5-flash-02-23,0.4484650111198425,0.4847714829444885,3.850625,-0.26215788466463474,1.0168240814820881,-0.5996611158195451,5,0.05166836033263611,1.0
llm,qwen/qwen3.5-plus-02-15,0.44042600750923155,0.46758077025413514,4.2315625,-0.46179183796234324,0.760223410143943,-0.18059274075425566,5,0.03927961047578137,1.0
llm,qwen/qwen3.6-plus,0.4361335170269013,0.46778927445411683,4.134062500000001,-0.610152661673085,0.7831995375844839,-0.3745211257784467,5,-0.06715808328901594,1.0
llm,rekaai/reka-edge,0.4537590658664703,0.43394634187221526,3.91421875,0.014852011892000156,-0.10550649838664342,-0.5380354454792529,5,-0.20956331065796538,1.0
llm,sao10k/l3.3-euryale-70b,0.4342392599582672,0.4385757637023926,3.9763281249999998,-0.753797353386572,0.1713135164960234,-0.8398506506532335,5,-0.4741114958479274,1.0
llm,tencent/hunyuan-a13b-instruct,0.4491856205463409,0.43381833076477055,3.396640625,-0.23374777993540313,0.08576348167896533,-1.1287171468038268,5,-0.4255671483534216,1.0
llm,upstage/solar-pro-3,0.46607637941837315,0.4609524521231651,3.5175976562499995,0.3747354409162624,0.6620070915590915,-0.8487342678137594,5,0.06266942155386483,1.0
llm,x-ai/grok-3,0.4305426061153412,0.46080496311187746,3.662109375,-0.8779964302144094,0.6802557271029682,-0.9149895565804955,5,-0.37091008656397895,1.0
llm,x-ai/grok-4-fast,0.43945790171623234,0.45707872271537775,3.8674999999999997,-0.4653966496113508,0.6480369971299769,-0.6000256444058041,5,-0.139128432295726,1.0
llm,x-ai/grok-4.1-fast,0.45352190017700195,0.45661725401878356,4.3306249999999995,0.015056638043257164,0.6021696863611881,-0.11750221012728079,5,0.1665747047590548,1.0
llm,x-ai/grok-4.20,0.4460088837146759,0.4674149751663208,4.476171875,-0.3227661243600647,0.8005491325471574,0.020431207034063,5,0.16607140507371856,1.0
llm,xiaomi/mimo-v2-flash,0.43073608636856076,0.44424745559692375,3.843359375,-0.7778119566431985,0.3562000686571575,-0.6768532447518611,5,-0.36615504424596734,1.0
llm,xiaomi/mimo-v2-omni,0.42597667455673216,0.4484581422805786,3.8832812500000005,-0.9586819300847782,0.34749063964710725,-0.6075986886124193,5,-0.4062633263500301,1.0
llm,xiaomi/mimo-v2-pro,0.4331188809871674,0.44335396647453307,3.96953125,-0.7433855692977561,0.30805571212530597,-0.4871701369953623,5,-0.3074999980559375,1.0
llm,xiaomi/mimo-v2.5,0.4354251050949097,0.448964672088623,3.715234375,-0.6327159073594909,0.38529954742699474,-0.7339825174868524,5,-0.32713295913978285,1.0
llm,xiaomi/mimo-v2.5-pro,0.43711570382118226,0.45600969195365904,3.9393750000000005,-0.6068693184054194,0.533120501318604,-0.5487920700399537,5,-0.20751362904225634,1.0
llm,z-ai/glm-4-32b,0.4261744809150696,0.4497491538524628,3.9667187500000005,-0.9242864269021348,0.3123564813383486,-0.5613943195167173,5,-0.3911080883601678,1.0
llm,z-ai/glm-4.5-air,0.4386608946323395,0.4559330463409424,3.7969531250000004,-0.5611556578977288,0.5459002186930307,-0.6498705246205607,5,-0.2217086546084196,1.0
llm,z-ai/glm-4.5v,0.426113498210907,0.42988059520721433,4.215625,-0.9354926812290467,-0.025600497462667283,-0.16472405518081157,5,-0.3752724112908418,1.0
llm,z-ai/glm-4.6,0.42992670655250553,0.4495610857009888,4.2871875,-0.8473071812952133,0.42304724419802736,-0.1432239449418888,5,-0.18916129401302492,1.0
llm,z-ai/glm-4.7,0.4335609781742096,0.44989917039871213,4.075390625,-0.7468966965842868,0.40907503648449783,-0.3356413662134649,5,-0.2244876754377513,1.0
llm,z-ai/glm-5,0.46085951328277586,0.4585436236858368,3.8749218749999996,0.10337138884563032,0.5740187207962587,-0.4309234482413841,5,0.08215555380016831,1.0
llm,z-ai/glm-5-turbo,0.45448879361152644,0.484500937461853,4.319296875,-0.03393254570847508,1.022786678791869,-0.01668392361066089,5,0.324056736490911,1.0
llm,z-ai/glm-5.1,0.46034791588783264,0.46774144053459166,4.491796875,0.16111648327114486,0.7294338856206211,0.09138702927453893,5,0.32731246605543496,1.0
llm,z-ai/glm-5v-turbo,0.44074231028556826,0.45021766424179077,4.256171875,-0.4968106805425304,0.41676170296057763,-0.15742407670377412,5,-0.07915768476190897,1.0
