model,analobench,arastories,arena_hard_creative,arn,brainteaser,c3_crosstalk,chinese_homophonic_puns,conceptual_design,cpers,creatset,crowd_vote,cue_word_story,data_narrative,eqbench_creative_writing_v3,fann_or_flop,fig_qa,future_ideas,futuregen,grapheval_ai_researcher,grapheval_iclr,grapheval_review_advisor,historical_analogy,humor_transfer,hypobench,hypogen,irfl,lcc_metaphor,liveideabench,meta4xnli,metaphor_generation,metaphoric_analogies,moh_x,mops,munch,newyorker_humor,nyt_connections,ocw,ocw_connections,outline_to_story,permpst,poetmt,pollux_creativity,pron_vs_prompt,proparalogy,pun_eval,puntuguese,riddlesense,rpgbench,scar,schnovel,science_analogies,scimon,sdat,showerthoughts,simile_generation,slang_generation,speak_to_structure,ss_gen,story_generation_rocstories,story_quality,thenextchapter,tinyfabulist,tinystories,ttcw,twistlist,unfun_corpus,writingbench
deepseek/deepseek-chat-v3-0324,0.2486264436314694,0.5528301515119479,0.3712093477368116,-0.6472364297810989,-0.3240086700036743,-0.6290202913432654,0.2865622914026206,0.4631028737941967,0.8359533694646997,-1.1857223442859146,-0.1153723301959884,-0.3788264595700121,0.5309483554090859,0.2662681219097592,0.7740057744405424,0.4744502873660871,0.3213542296312179,-1.1943768477483272,-0.6149204892969523,-0.5160572546804199,-0.6482967132692028,-1.9762121225101088,-1.2177408670395558,0.4067060724346296,0.0196683305003997,,0.0094097998152997,0.306949756050065,-0.8912810599550186,0.2703223264657392,-0.7133167775563706,0.3732024839954655,1.009119613536402,0.1893268069686661,0.0995259675700366,0.4294761061280061,1.5681751011752183,0.5270647865878364,-0.25272219782109,0.91434143651235,1.1155986045623587,0.6342862308168159,0.5890473842366767,-0.9175760077450376,1.5194742603865212,0.0093969909880515,-0.7305394502394391,-0.2075011268021465,0.8349935632237097,-0.49279490381606,0.1251603726232545,-0.1496878703373613,-0.0199712587425687,0.6629717862630073,0.94217555050644,-0.4042548468114958,0.6081409292959185,-0.0074963057089525,1.8826523381835676,-0.5145217113860657,0.5036405321740831,0.3786039184347395,0.2346211373381457,-0.8938589668829269,-0.4899561917362787,0.2212234680894579,0.0189174682544997
deepseek/deepseek-chat-v3.1,0.4214934159574331,0.8138280608612314,1.12617236942209,0.5567565488402455,0.4642329515535496,-0.1366290442518465,1.0246517572208684,0.9670807771782538,0.6849769280994331,-1.260449667521646,0.3255002099311341,0.925370196438068,0.9211792280345276,1.062743936880055,-0.060059646170959,-0.569932482483443,0.3920245221491871,0.6520917094596291,0.3645603559194397,0.5666726753292498,0.0921353886136504,1.3059036179276169,0.3467741596545009,-0.2084289889216161,0.6707577729271326,,0.355924100698504,0.4713900414338575,0.4262466321642237,0.0828265967500828,-0.0212183134085709,-0.1353792489403766,-0.7920010968207072,0.3094591552053112,0.1796765394449678,0.8272646503710303,0.2349131100833793,-1.0283622287410092,0.7727817895952024,-0.0531430400581431,0.8289783923409755,0.5533013995683949,0.780406394856273,-0.6942522991417608,0.0355475451740393,0.2253539329645907,-0.728457903246024,0.6747035625848671,0.6896113112409717,-0.8079069180097548,-0.3383565710938392,-0.4724611992870955,0.3153231643306537,1.0337174562276543,-0.4253119697596196,0.973919028337606,0.6373018343713457,1.0133027538787815,-0.9137965365857867,0.7427712605686447,0.9352857164714118,0.9739261101937152,0.8826079303095724,0.2518048222542766,0.3716629577224468,0.0845985311815119,0.7380529700639915
deepseek/deepseek-v3.1-terminus,0.594360388283398,0.8288961114391248,1.493408488053068,0.1052591818572416,0.5765451775806917,-0.1438686285455702,0.916330064427083,1.2984813381927691,0.9200729912261914,-1.247007540226626,0.5368632199206617,0.6489638489339858,0.999261239252904,0.9828021971296476,-0.3296689929785672,-0.569932482483443,0.4548569268594049,0.7503060996520534,0.7786121493921614,0.5100839045859193,0.3451240259537998,0.7536320492785936,0.7920395883251895,0.1738984008639258,1.2245388995322612,,0.2070612634549509,0.4946435501953268,0.6116576615247512,-0.0526333341474039,-0.0488837488684588,0.3732024839954655,-0.1861437578908808,0.5854630591913623,0.2865439686115431,1.2626868749457332,0.6810242559132532,-1.4234603996085164,1.14403702004794,0.0870330836801744,0.9052243448413986,0.8698015562599135,0.9628862407502268,-0.520959617136655,-0.0076186416818523,0.9352947220943122,-0.3539428039199964,1.0091794508318328,0.4709614034054434,-0.8875808939198175,0.0817095634394448,0.4090694421215546,0.2225959570115241,0.9978590542888272,-0.0212282066583276,0.1231934253044471,0.7687575905186037,1.3363597626085078,-0.8202796911775024,0.7609928978433508,0.9381294020556956,1.1029016264020068,1.2290749551654605,0.8505126570677972,-0.2858234365733551,0.0529202428050948,0.7535717550777914
deepseek/deepseek-v3.2,0.4791157400660885,0.7779547588690223,1.407924086736846,0.406257426512578,0.6961319494739248,-0.1261840032538499,0.8397547951365548,0.7397798276264611,0.4840095798693244,-1.2105385043993704,0.5278003894558333,0.6407658148137649,0.710155849100143,0.9909279517561412,0.6814914150430562,-0.569932482483443,0.6177806197764237,0.5492441006465418,-0.0289100991032875,-0.5416003350761576,-0.0783004920089814,0.5998073213881313,0.8840123117064044,0.2555301944631184,1.166600708726811,,0.390524807957789,0.5979887130621028,0.6077057422085707,-0.1927606943364804,0.0970218218391946,0.3096297673784852,-0.3588771479096451,0.9032330426827436,0.4468451123614058,1.0548785256677256,0.1856537374450267,-0.2274036684364972,1.0297387071618724,-0.2539111393446174,1.165950456806397,0.3782226228508805,1.0294414702201182,0.0854509351233972,0.1934251685575236,-0.0375415695051104,0.2751921871597497,1.1427047855021333,0.9740677491725576,-0.0665933747727298,-0.5186386467809105,0.4268913222504565,0.2046618563691737,0.5713144017775689,0.515847941642178,1.2615643433381485,0.5410066558806129,1.0514125719268597,-0.8035317030224365,0.8885443587662925,0.4901891373702328,0.9643278052527564,0.2270804255648643,0.4912879561796851,-0.0773513248919704,0.0949027304863054,0.7595047284802735
deepseek/deepseek-v3.2-exp,0.824849684718017,0.5878726624783952,1.3521111235616174,0.406257426512578,0.7636413586434425,-0.4197466096607096,1.1866048185172446,0.6420642881333796,0.9287632789828476,-1.386608327127378,0.5891953480451281,0.9139039577455425,0.8425745487011583,1.058419834980427,-0.2995031463709819,-0.4470639213246747,0.7465341269267921,0.578434732954536,-0.0866089969831733,0.492392287292307,0.341373989901064,1.3828159818728478,0.8840123117064044,0.1327670823431182,1.509096687505815,,0.4363906940834984,0.8560630842366665,0.7059545743202421,-0.1324650145185493,-0.2543099180448459,0.3732024839954655,-0.3536658525424295,0.9023720609695192,0.5269956842363374,0.938411216206024,-0.5335743688348347,-1.1795013333990363,1.0401595745821752,0.4306294146192634,1.2562188283091176,0.7703978196028634,1.0732782133074406,0.534509600931195,-0.2049907183655794,0.3942069078352612,0.6964939873517737,1.066078477638996,0.7373033554199895,0.4270981500547,-0.4830045099515994,0.3086693540106831,0.2384994384576499,0.4071058097582805,0.2822059507689908,0.914045081938028,0.6257877195093611,0.8841933017331811,-0.8484392548297476,0.8338794469421746,0.8426864067077958,0.9214586406023642,1.6388241018946608,0.2518048222542769,-0.9110314946278112,0.0419522393068396,0.737999952335146
google/gemini-2.5-flash,0.824849684718017,0.8505012679889542,0.4373425420757223,0.5567565488402455,0.4732248897844897,-0.228767108639517,-0.3610203376583324,0.7122836708953362,0.837520241457308,0.330280225574278,-0.329882480723667,1.038629901001992,0.1535501983786097,0.3697503463522247,0.4456004564446981,0.1672788844691663,0.575099049394973,0.6155581300140168,1.0783244362531956,0.4462957451544156,1.2883340495338564,0.6994190315777716,0.8840123117064044,0.3742737885292639,0.6923441321926607,,1.0998357015862623,0.1890917428911343,-0.4066965191181463,0.7521278559276033,2.3595648594054346,0.7546387836973472,0.7064027211483155,0.4270085583022836,0.5269956842363374,0.1436843002368744,-0.485924721254942,1.1899307355765387,0.9439639132491736,0.6708223737978317,0.5281381708134462,0.5157906938319758,0.511404398321154,0.7001870797420144,0.1537576124869324,0.9352947220943122,-0.4710960591481993,0.5241236811067289,0.6651887592900417,0.1863568994753099,-0.6433444926918683,1.2675436820527406,0.31330694794454,0.8233825771810961,-0.0814272587770561,1.0255832886450276,0.6421151816838288,0.7251917933100737,-0.5903130871994423,0.305451965975702,-0.1215975243431233,0.2470036687125329,1.2004738617816562,1.1239906342296393,0.9892818232890198,-0.5642511086985735,0.7967020879046472
google/gemma-2-27b-it,,-0.5037042644294797,-1.1128418803230795,0.1052591818572416,0.4488568137903785,0.3322169233187149,,-0.6499021169422047,-0.4224671755907571,1.154158839351494,-1.2053662476205904,-0.9581058363873864,-0.7657405197578123,-0.9764409635373914,-0.987619373769036,-0.569932482483443,-0.7474208780686218,,-0.0891574700061195,-0.6823276027543271,-0.4831724406308729,,,0.2330991421042587,-0.3220289275304364,,,-0.8383371691590523,-0.3050359691584163,-2.711480449229696,-0.453339898598346,,-2.4306337479094395,-1.7913544541448148,-0.0073414615965385,-0.3671167332740121,-0.6183616903447164,0.6392371668940867,-0.5185806015300338,-1.3077272457663738,-0.7186658986060619,-0.0733171969630151,-0.8147832478750329,-0.2169362088794942,-0.5902880699981746,0.3942069078352612,0.5042249149630912,-0.8861491182548293,-0.3490278254205974,-0.2952564715412561,,,0.533469960623539,,,-0.4401520389197964,-0.4446011723734173,-0.7024097833345561,0.2301069654972727,0.9614309078651164,0.0961236941141972,-0.7406323346069585,-0.3533398676975727,-0.6739192220678403,-1.384592503817622,,-1.2177586945939074
google/gemma-3-12b-it,0.7096050365007075,0.4314774721895303,-0.023123137781799,-0.0452399404704266,-0.0550469363757237,0.1441392150789544,-0.8952343672656451,0.3311830330398471,-0.3674454210786672,0.3354798437621912,-0.0637561151051749,0.2495336548490205,-0.2254728465805893,0.0011691997715725,-0.191549802985471,0.1058446038897824,-0.1685755478605003,0.4587824552235808,-0.3877809677240263,0.1077469469749089,0.2726962301336776,0.1698468091731575,0.8840123117064044,0.225995223572902,0.3104326863702817,0.8940961895157992,0.5261095396848882,-0.1816759079384634,-1.851470955464424,-0.5510859985069423,-0.0895615178626259,0.6274933504633865,0.7624608462832656,0.1893268069686661,0.1529596821533242,0.0159550437565989,-1.384925557350149,0.8878053756862251,-0.0967715100968291,0.0937281608687243,-0.1232063887136281,0.2976918889948248,-0.0158269070880068,0.0340363472048944,-1.0249137158188784,-0.6811367353543298,0.0331244726855195,0.0511672132028977,-0.2746071098449651,-0.7185905554571298,0.3528710434645269,0.2136451950700648,-0.1140437093447341,0.3930795165077075,-0.3240004724013458,-0.5406316066569157,0.1159945197745283,-0.1902735498286044,-0.7386847011194044,1.1983121924362938,0.4093202169764758,-0.0836357450948876,-0.0984552841766021,-0.6203809897210849,-0.7875837865602366,0.0891708231334072,-0.2798954215254977
google/gemma-3-27b-it,-0.8461977144329695,0.4990207547563081,0.6993739218415074,0.406257426512578,0.3519977796256868,0.0887890104071289,-1.2910073076147754,0.3855383707233439,0.0682359749234414,0.0517762924348212,0.1703102612017763,0.5247392219731352,0.4728185152418224,0.0994569383650763,0.6016855139832046,-0.569932482483443,-0.1604136081332902,0.3188882363760354,0.3070820928816757,-0.6607173661261573,-0.5294051465479096,-0.6043475260995551,-0.2128506393571829,0.0108853013599424,0.913631852657087,0.287363596983042,-0.7428442396684943,0.0332222128849673,-0.3104317810148863,-2.1454738632625308,-0.5651681190107547,-1.9789880308328045,-0.0359463221855585,-0.6821729479212656,-0.194359462638045,-0.8806256904115362,-0.3850715691357942,0.9901434884903292,-0.0417021445270473,-0.7409595005270151,0.0415623448770662,0.7520172985548561,0.5335596948840595,-0.0987081536739834,-0.2578140173149867,-0.6714594258752608,-0.6546637915216226,0.1152742548977788,0.0558807213911429,-0.2887090897772555,-0.1967295171065323,-2.3744187982833207,0.076666379407137,0.7949471698712324,1.3356808085332252,0.2020761063258268,-0.1601227557798501,0.8567012798951168,-0.7505893708075896,-0.2411971522654762,0.768691252318909,0.6242427567399227,1.085704855478796,0.4144197510801166,-1.2802213902699535,0.6582915082362993,-0.1044117887482451
google/gemma-3-4b-it,-0.6733307421070058,-0.209072237289775,-0.5558146172110323,-0.6472364297810989,-1.894497794706892,-0.1320913787206195,-1.0483185938997317,0.2109066018627255,-0.4344326475713419,0.6107203114092189,-0.2045585840840893,-3.145659556627205,-1.2457859404886509,-0.1427217170873183,-0.5253441246220242,-0.3241953601659064,-0.1092448863830712,0.4465070787335904,0.3730542925172043,0.0560793682842027,-0.4716542081888943,-0.183201339096585,0.8840123117064044,0.2508226265229476,0.1774399449920801,-0.2534498605475459,0.687847897114889,-0.5967096557708891,-1.5825805404044817,-0.985020483340264,-0.4350226980283589,0.0553389009105642,1.082349718981764,0.3477813078577447,-0.1676426053464012,-0.7522864185579252,-1.7349304773262884,0.7319489494921951,-0.3655280592694827,-0.2570529343229964,-1.1614342976294043,0.1336957797077878,0.0432344057271081,-0.5874106163108724,-0.0382559209034727,0.0093969909880515,-0.7367590630676034,-0.2725244678322992,-1.2718008938449403,-0.129385383865686,-0.1634051709753138,-0.6234931485416474,0.6646297479649781,-0.2471820107763352,-0.0641003148143876,0.557916913689841,-0.5969623453535385,-0.0605284327303467,-0.7662098434825507,-1.061170829627244,0.6641602402497904,-0.1207516467816043,0.0739492349857706,0.8076392952046622,-0.7822126290712649,-0.1255821389332908,-0.5481410028173161
google/gemma-4-26b-a4b-it,0.594360388283398,1.1951405633272083,1.525534371929723,0.5567565488402455,0.3293056713468048,-0.364629779765271,0.9529086326046704,0.479236428903765,1.2261559866810858,-1.2411133299132893,0.8437806248575885,-0.1673395894886398,-0.0248205089457974,0.7186592940143962,0.5108557127372292,1.2116616543186962,0.6097779397565968,0.6856390422930819,1.307468454188175,0.3241478315998425,0.7676796816003708,1.052467179847514,0.8840123117064044,0.0786017152428322,0.0096582313726904,0.5673640070833689,-0.2524301887806129,1.1119711412885245,0.6130501458807812,0.8172318072214365,1.2663886287109525,0.6910660670803668,0.2492237836110435,0.5854630591913623,0.2063933967366119,-1.4775734569140635,1.2763124916747264,-0.9034972815008684,1.3412437560951205,0.1223126124168539,0.6121729197328298,0.9770557691704312,0.7094228092834463,0.4522274806617931,0.9427022418254802,0.7591368456152171,1.0590034794404335,-0.0233151496206071,0.6948710950249243,0.8281428364047622,0.3358428601777067,1.048770617389762,0.3817805910212303,0.1080217067407862,1.6246870248609564,0.9901263898940784,-0.238612430958191,1.058575203891898,-0.5250446220510046,0.323673603250408,0.5977139437194875,0.5182590244431489,0.1275901952618486,0.8165178138313636,0.8185569223754648,0.525284929243399,0.3180574041785393
google/gemma-4-31b-it,0.3638710918487786,1.1022585001054552,1.439496871504973,0.7072556711679135,0.4057154806149721,-0.6666485332185791,1.5587200554808591,0.4185722985464951,0.8476964216407088,-1.2405263191292428,0.8074468203501292,0.1063926691903543,0.1212590262544528,0.7576775469809758,0.2167871400479543,2.378912985326995,0.4952186786743719,0.8126753594978239,-0.0477180943779936,1.340247045754212,0.6209910461839835,1.2289912539823855,0.8840123117064044,0.2993410320054664,0.5326238692199781,-1.1832667978164544,0.7413324972518444,0.6699805731329661,0.6918516375934007,1.0269744453321614,3.212425814883504,0.8817842169313075,-0.0976495761059356,0.9815993114140584,0.5269956842363374,0.1185580305914796,-0.9143397478197568,-0.2587567931205692,1.8113166996908148,-0.2541100862577826,0.7380390729592917,0.9765985631552246,0.989574148077026,0.6169700336768931,0.6176806757440196,0.9352947220943122,1.058852215526865,0.4453149734699302,1.002492247711693,1.1291775650071674,0.7930964888640306,1.8750902934451292,0.3691812689119192,0.5141181569459673,1.3195038400136767,1.031877098078313,0.185228562730059,0.8159776232930358,-0.4597805592970853,0.1596788677780544,0.6616141430687486,0.6383060278646011,0.0975840201320343,1.295484081682179,0.8895255494632482,0.3632662317585669,0.5064991309476244
ibm-granite/granite-4.0-h-micro,-0.5580860938896963,-1.3095008001821502,-1.3022696057367584,-0.9482346744364352,-1.5059492891857085,-1.0030898851909438,-1.5244837801621487,-1.5432538860019198,-1.8702506458886183,1.368522353042485,-2.189792911881358,-1.592693804526936,-1.4256849787308707,-1.7804145251687482,-1.624466178930917,-0.569932482483443,-1.599035506329875,1.5123763421654854,0.5983969662432466,-1.1030471481671815,-0.6475303058027334,-1.577765281751548,-1.6630062957102445,0.377016692601372,-1.2384738833318931,,-0.5387802073432952,-1.3086337858121124,0.1087396485926194,-0.495570233781894,0.0518349696728796,-0.7711064151101792,-1.2695982257990597,-1.8705817045893545,-0.3012268918046202,-1.5667601862821303,-0.8822783003049509,0.8551018696899915,-0.4427144095538559,-0.4405353189458018,-1.8743021242034776,-1.2948226376786616,-1.2604602835770014,0.2151111223253828,0.1945105687193386,2.4852603878622217,-0.0740791865060858,-0.9419923629199156,-0.8605111021094578,-0.2489070780646147,0.2854886962435133,-0.4826044155050122,0.2690229553585802,-1.4808911899351482,0.2785822985053524,-1.0185450741315256,-1.3908656826072483,-0.1022109334515513,-0.2107325477635174,-1.061170829627244,-1.2831835638074496,-2.1508422280922304,-1.0825398522588618,-0.9027374855096284,1.512355569626074,-0.1607342149365686,-1.224541208696439
meta-llama/llama-3-8b-instruct,-0.702141904161333,-2.0978615099597917,-1.235447111878802,-0.4967373074534306,-0.7968592984580188,-0.7181254304936056,-1.4224433894421955,-1.39675819311855,-1.2761420192873292,1.48435345585207,-0.4847787124182823,-0.960427157322848,-0.948967655095044,-1.5021365655126868,-1.8200297716031677,-0.569932482483443,-1.1537159537773325,-0.9497465944448028,0.2236709432508329,0.0547278613294008,-0.7150627917789573,-0.4820364696655058,-1.5710335723290294,0.3444622608864075,-1.3176063347538685,,-0.5437508528749303,-1.146021286699721,-0.2109557432757089,-0.3685161250225245,-0.7288247309940012,0.6274933504633865,2.052818018198932,-0.8406274488103438,-0.7019797511792771,-0.75030450271484,-0.1997350878762719,-0.2434605634294285,-0.3073618570139082,-0.8118076782087313,-1.8097225179385423,-1.3094391933512188,-1.3646088338113007,-1.26512312718228,0.7447891760879003,0.3942069078352612,-0.4517821130972111,-1.6041060477975024,-0.7612148904296363,-0.7979424636243505,-0.9907398990754988,0.2990423888383958,0.5075570173345242,-1.01227642917058,-1.1340686077092272,-1.1602152557996752,-1.6491161117817237,-1.3061811101748757,1.0639647874968978,-1.061170829627244,-0.4817310646599201,-1.342329921046034,-0.3266046859456465,0.7218925714783918,-1.3545071348571571,-0.2912994451210559,-1.4684463237886949
meta-llama/llama-3.1-70b-instruct,0.594360388283398,-0.5620788253344992,-1.2589051049978544,0.2557583041849097,0.3239757685978728,0.4080998355476908,0.1605254534941953,-1.1274308157573765,-0.4454287531623796,1.4262295942546828,-0.1222055558476237,-0.4353441748174896,-0.2942945325740042,-1.0442294746694971,-0.256058487013317,-0.569932482483443,-1.381795594640273,-1.042022449133324,-0.2984853621947679,-0.7202748687986545,-0.2982860564111484,-0.183201339096585,-1.4050911785574816,0.0411324088224869,-0.1227143019865932,,0.7449789621070226,-0.7178240606686201,0.4960856091690275,-0.6311406713605054,-0.4052059430838527,0.6910660670803668,1.3182418154593354,-0.8406274488103438,0.3666945404864746,-0.970108979118104,0.3171509564082277,0.4722336942137844,1.0475574806255503,-0.1106926164354568,-0.809486386477965,-0.8765745087277694,-0.9162899614927572,0.283217517459002,0.5866688981343471,0.3942069078352612,0.3213802338070697,-0.8908893390975731,-0.1303779175850695,-0.1154883464319654,-0.7125833207290684,0.3533739880908195,0.566585460407771,0.2115742450956413,-0.1415949934938536,-0.6549676297300243,-0.3912096282781429,-0.6990054350589499,0.6676262016222257,-1.061170829627244,-0.2792739475381878,-0.3564378484125967,-0.3489897414218958,-0.2951511320694068,-1.3183966825035571,0.1615261166600035,-1.1371389839049717
meta-llama/llama-3.1-8b-instruct,-0.2411633112920956,-1.7617579008810704,-1.265492930841939,-0.7977355521087671,-0.9086986274020016,-0.2786550897811826,-1.2149837974270885,-1.2034775844233945,-1.441112593185304,1.3717306326408614,-0.3219030381543337,-0.0411892228528241,-0.9164534922757231,-1.2023187751301236,-1.874180330256326,-0.569932482483443,-1.3145553030126882,-0.8016121623843772,-0.4553680339465149,-0.4079884074499862,-0.2163648463189152,-0.4820364696655058,-0.7208924149383146,-0.2838433541505928,-1.0207521859892177,,-0.5947878756672883,-0.7143163288668217,-0.4661579680719825,-0.3173610018386789,-0.5901118323774859,-1.3432608646630015,-0.055897423042084,-0.8406274488103438,-0.7019797511792771,-1.7766068535981607,-1.3671016423282982,0.734156329003135,0.0385086306865439,-0.4079808531961731,-1.333545030414697,-1.8849201514239309,-0.9659982795580548,-1.2862681782953802,0.4387747705716643,0.9706594447863603,-0.4885978209451688,-1.237131294976392,-0.5192838846754226,0.6080827992004993,-0.8711086451400307,-0.2842950259966156,0.5045440998104868,-0.4816873888222821,-0.2132146345577014,0.4781644345899427,-1.784628003774782,-1.2440036344520171,0.7686695366688184,-1.061170829627244,-0.5367737523481633,-1.3426742206145508,-0.331985862344634,-1.4496934398333123,-1.2423558347768582,,-1.5049216700080132
meta-llama/llama-3.2-11b-vision-instruct,-0.6733307421070056,-2.0185263345889197,-1.225254637810556,-0.4967373074534306,-0.8111252307552599,0.5368308065862312,-1.3482305019924516,-0.7230478918127132,-1.3489030389560417,1.4733871406708812,-0.3437782003649263,-0.4660051007422223,-1.1176720879831723,-1.1827540858932264,-1.8825683414978436,-0.569932482483443,-1.2721516314712646,-0.9563495431416238,-0.4847334795418054,-0.0392167520779289,-0.5219353356136057,-0.183201339096585,-0.286820309747516,0.0319115142793417,-0.8735150761406335,-2.024307991232281,-0.0737414589291827,-0.8169585908174358,-0.1232070695573573,-0.6579877500378482,0.3742200825104546,-0.1353792489403766,-0.0766432636757676,-0.8406274488103438,-0.7019797511792771,-1.6231308677073302,-1.293795009485342,0.8681015553003835,-0.5581545683815478,-1.148670317997719,-1.2946105424589882,-1.8220520635062187,-0.8331289100920168,-1.3708431725940824,-0.0874567832100228,1.0198443837842734,-0.1376991140590122,-1.15140368761983,-0.7936934447621106,1.906013578907546,-0.4385455447941268,0.1070552011267613,0.5606758624741363,-0.5204762197104104,-0.2685292541150393,1.1018256905140034,-1.6667620431885228,-1.0659799196897877,0.4407514819327222,-1.061170829627244,-0.4857039996155065,-0.8764045398483399,-0.3004106574980453,-1.210210305907904,-0.6011407253293549,,-1.4252872628623328
meta-llama/llama-3.2-3b-instruct,-1.8257772242801007,-2.1652250013924026,-1.3337745777954804,-1.692991494602779,-0.8788850983446342,-1.4258562884845098,-1.3405433442533503,-1.6101015662227505,-2.1876919321622674,1.628619610743952,-0.3494201057912484,-1.7833995160727698,-1.6184615553137758,-1.5775670422920904,-2.325012585533221,-0.569932482483443,-1.4436310874266636,-0.4048869479496176,-0.4553680339465149,0.0464370907708499,-0.5914449389132825,-0.183201339096585,0.0226778308357993,-0.3167338118496929,-1.2306272652391217,,-0.4000578497156907,-1.2913217418256504,-1.5278132216661822,-0.8214555520767289,-0.6018005111356453,-2.106133464066765,-0.0689638975000512,-1.474445452366658,-0.5416786074294145,-2.1679451829569856,-0.2665341988433793,0.9200272016871438,-0.8423854761805877,-1.538061340923397,-2.370808518370326,-2.6708569218239666,,-0.1016825062492569,0.1664691340752715,-2.390801768097965,-1.1292078055048436,-1.5917217629266935,-1.7338363507895782,-1.567450000468161,-0.8135251259932069,-0.315897539451044,0.5430614254188617,-2.4428792146199494,-0.1875364825099712,-1.5964455230357302,,-1.5873264485522225,0.3252506282787071,-1.061170829627244,-0.4933174626861122,-1.9167021564453135,-0.3298931269252134,-1.568172812248519,-1.2162723948108014,,-1.691079803524554
meta-llama/llama-3.3-70b-instruct,0.2198152815771416,-0.73505020734245,-1.0415610045980073,0.2557583041849097,0.6456390163331478,1.1278795588701978,0.3358474483895518,-1.6850271559948102,-1.7392080697082366,1.179900665832122,-0.980814827169714,-0.070075403910173,-0.55376738301728,-1.1670899511462616,0.4908693433269303,-0.569932482483443,-0.9299111555720724,-0.754388728331913,-0.3297124481837765,-1.0110731947246514,-0.0219134864844129,-0.2828130492862253,-0.396796086119613,0.2508974099451858,-0.2780856008096399,,0.079923613284235,-1.3565164931227172,0.4991670004712493,-0.8356451642847244,-0.7981712022258214,-2.106133464066765,0.385872851185374,-0.3652639461431086,-0.2103384955375127,-0.949453280582518,-0.91153112410664,0.2974462419249324,1.1098562090483814,0.2478241972172526,-0.8269224681086731,-0.7506897211044192,-1.2009009895288232,0.3726203346744691,-1.2856453717798388,-0.3242721125886154,0.7581940158628346,-1.0455908657706152,0.3117686783616641,-0.1154883464319654,-0.350286293627853,-0.080830312882501,0.6222481378910729,0.3964164294110573,0.211624244425943,-0.5235811951522044,-0.7650360323949242,-0.5324543359899186,0.2835988448212238,1.03431745696394,-0.7138343990989748,-0.7600418072271763,-1.0230084733223672,-0.0985413600071337,-1.4334648438818332,0.1439304194895456,-1.087320476226357
meta-llama/llama-4-maverick,0.7096050365007075,0.6254054169473557,-1.1256767707982045,0.2557583041849097,-0.256463631384497,0.571808765825949,0.2592464501950524,-1.2251458919413245,-0.1047265594114426,1.130704462689642,-0.5802481956530637,-1.7529952609118664,-0.4558208038019609,-0.9182644958471908,1.740947225868913,-0.569932482483443,-1.0018075140973242,-1.3826781024303274,-1.5125684923266538,-0.1954990372975291,-0.895877322755892,-0.3824247594758655,0.3501790244099969,0.2281194696008159,-0.6180162394935406,-0.5251011393347552,-0.4571889147078246,-0.7642946045461319,-0.19008163248681,-0.7652351118095021,-0.887554326752435,-1.2161154314290412,-0.4899991772884849,-1.8705817045893545,-0.0073414615965385,-0.9046306611225692,1.5309600631390126,-1.8178584052175493,0.3459348634989088,0.5303943963298244,-0.0560169404292182,-0.0167465061256583,-1.1948490492582169,-2.775982091216723,0.2384590419776912,-0.7822082342932305,-1.8614874555649377,-1.022376081995005,-1.0094034017205364,-1.567450000468161,0.3985948098378806,-0.3702422332087703,-1.0798613483474306,-0.1497251277947683,-0.2246581995319298,-1.7781225797725977,0.5780313705359735,-0.9980811559478892,0.7872913742292035,-0.9700626432537144,-0.5292679675527749,-0.769980757362935,-0.3954488727273548,-0.7401225566837887,-1.0435551710252495,0.181901657889428,-0.9148107293465124
meta-llama/llama-4-scout,0.2486264436314694,-0.3481759756198335,-1.0693009315547162,0.1052591818572416,-0.4560663393452746,1.0700539596496428,-0.3449082373642227,-1.2935014701024925,-0.1370241399281739,1.2361639959246444,-0.3568220887371622,-0.0115767854511061,-0.349217582044018,-1.084158634843266,0.5088370032974241,-0.569932482483443,-1.275199091781718,-1.0431185505413898,0.0784104593765876,-0.4125038214086408,0.2912463029826418,-0.183201339096585,-0.6065330445973193,0.3309233480749551,0.0454996696470095,0.6909410355783788,0.194185743268503,-0.7819019648721718,-1.091585054360568,0.137885396060874,-0.9397665861410368,-1.9789880308328045,-0.1071849125748493,-1.6703611241949456,0.005143432298068,-1.3174175433872946,-0.0870264556233455,-0.8983402481039466,1.1086594462960542,-0.846523676877289,-0.7393723036119021,-0.0627889470368669,-1.1251113476851209,-0.4150465324392046,0.2593797639658787,-0.430212896232718,-0.0140448266761708,-1.258277781701281,-0.0274303655876341,-1.567450000468161,-0.682763958642388,0.6875619195532622,0.6716857189270781,-0.9619419738242156,-0.0170539588497068,-0.9504370562667158,0.1130730334035028,-0.4997656173413175,0.5679857866131124,-1.061170829627244,-0.5727460817079798,-0.8640973267958995,-0.5226904379206656,-1.2310158895657228,-0.7189693844446325,0.7325242948733557,-0.98887610252663
