entity_type,entity_id,AUT,Design,Metaphor,SCTT,Story
human,human_294,,,0.31983683585577527,,0.8161287859564689
human,human_295,,,-0.05259903045441514,,-1.0759896473563224
human,human_296,,,0.01157088137484045,,0.4590155307121273
human,human_297,,,-0.04637214000610212,,-0.1388810870077047
human,human_298,,,-0.19577530182657923,,0.7459532011311932
llm,ai21/jamba-large-1.7,-0.46693192714724957,-0.4214611282528531,-0.31693796862864215,-0.9175465262452244,-0.41460930737507673
llm,allenai/olmo-3.1-32b-instruct,0.068257607303696,-0.283152689141508,0.2289818905787897,-0.36845052068461276,-0.5869232530392464
llm,amazon/nova-2-lite-v1,-0.5776634903733829,-0.5711623259047477,0.27547563839709577,0.5356300818761797,0.2597891711482363
llm,amazon/nova-lite-v1,-0.4094244495023485,-0.5836450475822634,0.012879280299673335,-0.7160153703209495,0.16389214314686174
llm,amazon/nova-micro-v1,0.054607830311350004,-0.2579182957442855,-0.4237542133725471,-0.43637873072604466,-0.37702996841067854
llm,amazon/nova-premier-v1,0.20688481975865902,-0.37858869667926315,0.25558958022415684,-0.12627442201719233,0.7068235288776514
llm,amazon/nova-pro-v1,0.15465370728004427,-0.6969386591689188,0.11235449438696325,-0.8579876824955127,-0.026867448013437323
llm,anthropic/claude-3.7-sonnet,0.17459805822534094,-0.4438050816191416,0.8965918206718407,0.18638471416762634,0.795990800447912
llm,anthropic/claude-haiku-4.5,0.09597570938493703,-0.4914963568009916,0.22173315571334726,-0.04181185866868068,-0.24393370427525785
llm,anthropic/claude-opus-4.5,0.42284147403509803,-0.0445740159950763,0.15456878020224618,-0.14810209978947322,0.0346299041626504
llm,anthropic/claude-opus-4.6-fast,-0.050584221693401044,-0.028106592767192795,-0.08749853309373508,0.20426620598677073,0.21522403925436417
llm,anthropic/claude-opus-4.7,0.40111012362992704,0.13143151841616646,0.9535606829956085,0.48305037456159505,0.1166636086093169
llm,anthropic/claude-sonnet-4,-0.09153771565949315,-0.45440754376725007,0.3830641971915167,-0.3788761306829765,0.19188586035676136
llm,anthropic/claude-sonnet-4.5,-0.08234618036715347,-0.28651912767501125,0.16502764019903302,0.19759270524844186,0.2784934521152828
llm,anthropic/claude-sonnet-4.6,-0.020384632713123702,-0.021683244163666588,0.413174766754898,0.01852161021952607,-0.5294935208933147
llm,arcee-ai/trinity-large-preview,-0.06555119763638707,-0.94031141755505,-0.48634154419446585,-0.38898372321728186,-0.15936044109522515
llm,baidu/ernie-4.5-300b-a47b,-0.0888390776561252,-0.3490956938890237,-0.449452989602662,-0.42751267792853537,0.011644336337121622
llm,baidu/ernie-4.5-vl-424b-a47b,-0.03896911455966993,-0.09200240217115956,0.03823080061034282,-0.011991960968251577,0.3854483848823201
llm,bytedance-seed/seed-1.6,0.28222908929654883,0.27281817495855004,0.4776751849490887,0.7286067166999236,0.6459517524572217
llm,bytedance-seed/seed-1.6-flash,0.09318518523885018,-0.2500470024056223,1.3655222280161594,-0.0593285368757401,0.1274668902436067
llm,bytedance-seed/seed-2.0-lite,-0.08399896230896232,-0.1370321178018037,-0.003824177542010032,0.31586792530038627,0.6947203884113012
llm,bytedance-seed/seed-2.0-mini,0.2730185655093517,-0.22466842683974106,0.515422005791278,0.2421220126784082,0.5156680401519836
llm,deepcogito/cogito-v2.1-671b,-0.13343503508235943,-0.41512773680486587,0.0024193769363715736,-0.12189878962628109,0.15206409779280425
llm,deepseek/deepseek-chat,-0.39058720120438756,-0.46991520919444657,-0.1598678126437725,-0.6353509358611708,0.26178533991643765
llm,deepseek/deepseek-chat-v3-0324,-0.26145507038454147,-0.36820369897589744,0.08054478030099799,-0.49822683258686745,-0.07461218560313528
llm,deepseek/deepseek-chat-v3.1,0.20314730480376406,-0.2288852335961968,0.1103720243052602,0.2508673835668398,-0.09458874021382695
llm,deepseek/deepseek-v3.1-terminus,-0.009835328489310005,-0.3135662888488683,0.5369339043716693,0.281154934510573,0.008442398179627922
llm,deepseek/deepseek-v3.2,0.3098125379368462,-0.1225268321835948,0.09906168603379999,0.07356320245618875,0.040511957307153325
llm,deepseek/deepseek-v3.2-exp,0.16950576800222028,-0.17400160130297435,-0.8504664063172281,0.21036086037093607,-0.3787013851538506
llm,deepseek/deepseek-v4-pro,0.211319962077671,0.09898098646023205,0.1730976452484955,1.2304600413727593,-0.48503681486169875
llm,essentialai/rnj-1-instruct,0.660744161251598,-0.5877719972777536,-0.3694266028785758,-1.0529856563513458,0.12857487156794734
llm,google/gemma-2-27b-it,0.19059885597821766,-0.6445825263808181,-0.514834808328282,-0.715123233671398,0.15562531083960018
llm,google/gemma-3-12b-it,0.5882512172870988,0.3069325228221904,1.0232597126284215,0.3752749694729547,0.707882430817727
llm,google/gemma-3-27b-it,0.16004236994496382,-0.22234837534743357,0.21844956377847316,0.5651195642474185,1.241306241569217
llm,google/gemma-3-4b-it,0.3706276206353388,-0.21446876059084555,0.7379754908401953,0.2167206586680769,1.20915980184666
llm,google/gemma-3n-e4b-it,0.7499753009021339,-0.4419962657245557,0.5320040546671728,-0.08874700526399361,0.5089000039208728
llm,google/gemma-4-26b-a4b-it,-0.006838948834710923,-0.14703879577006768,0.02499327151382243,0.14751606320192914,-0.005823611427157556
llm,google/gemma-4-31b-it,0.13817986110233413,0.07457018306928842,0.33954503848583245,0.43422660674013264,0.7044240582228366
llm,ibm-granite/granite-4.0-h-micro,-0.7857461773579355,-0.6105579489874807,-0.3276424054535592,-0.7335791627800755,0.14344218326499122
llm,inflection/inflection-3-productivity,0.49290104722363354,-0.6678978844256959,-0.04324460589300146,0.03261995173005331,-0.10307944976507728
llm,liquid/lfm-2-24b-a2b,0.21522743243160566,-0.5005529718328557,-0.45951158207214027,-0.03317015641479648,-0.7924476045549164
llm,meta-llama/llama-3-8b-instruct,0.21389951954636124,-0.7012307788607943,0.3197242734701421,0.0022867366590836233,-0.5885601259298827
llm,meta-llama/llama-3.1-70b-instruct,0.43777897558104817,-0.558427354795009,0.502718894428933,-1.1584743642264543,-0.29367659153585196
llm,meta-llama/llama-3.1-8b-instruct,0.3708750220781068,-0.8188324745071195,0.24917776645303522,-0.7568119267180028,-0.3766177532746895
llm,meta-llama/llama-3.2-11b-vision-instruct,0.30297842930581725,-0.5609702870911211,0.789087438529802,-0.1643215040632782,-0.28811778140126026
llm,meta-llama/llama-3.2-3b-instruct,-0.16891834815023202,-0.5757470171109311,0.013472781741584616,-0.467515119576091,-0.1784376535534408
llm,meta-llama/llama-3.3-70b-instruct,0.21001928350416135,-0.5632415092294986,1.0526339263754698,-1.1577291487941972,-0.6609432016610469
llm,meta-llama/llama-4-maverick,0.03596777596786694,-0.5599427763496317,0.3929038987359234,-0.9509062279496776,-0.20820049545113697
llm,meta-llama/llama-4-scout,0.5076295238420281,-0.5137647843976756,0.8248130317915003,-0.5418963484937981,-0.5651538779974021
llm,microsoft/phi-4,-0.419912740365338,-0.5869879618755715,0.5010958198530023,-0.07949120971100763,0.6836802772535991
llm,minimax/minimax-01,-0.1795793025541197,-0.9189289723602455,-0.0824553950559976,-0.33657969330469073,-0.1722727138729112
llm,minimax/minimax-m2-her,-0.8866840008657224,-1.3040174124075852,0.2595758847306583,-0.8935779530590161,-0.3532377536168608
llm,mistralai/ministral-8b-2512,-0.2045701907627092,0.3375584823126106,0.41976977379172525,0.5292463962803803,0.3563214143837164
llm,mistralai/mistral-large-2512,-0.2962905704916465,-0.26686034167812284,1.2739770013592435,0.03137456556390239,0.1462957406198164
llm,mistralai/mistral-medium-3.1,0.0873868932647367,0.3357114567335908,1.032456027024076,0.4479970615462269,0.2978530244283175
llm,mistralai/mistral-nemo,0.16773549197243112,-0.2406989932648317,0.112481630093821,0.23582950588863225,0.04377049821109439
llm,mistralai/mistral-saba,0.13861106481093852,-0.1949160804935907,-0.3883646830027043,-0.45668165070897065,0.16680023976458483
llm,mistralai/mistral-small-3.1-24b-instruct,-0.42379456541362526,-0.7514141530505721,0.32163325033391876,-0.32681091684572444,0.288847239751124
llm,mistralai/mixtral-8x22b-instruct,0.20629192904930393,-0.22631554779802024,0.04720897501902088,-0.0005357379153785683,-0.23431483067337533
llm,mistralai/mixtral-8x7b-instruct,-0.45692364500421956,-0.33843946307552547,0.24775004306483125,-0.4708193052319088,-0.359484164138983
llm,mistralai/pixtral-large-2411,-0.20939257673410128,-0.8065410525418247,0.5065769841509233,-0.6438016844090048,0.43321816620350745
llm,moonshotai/kimi-k2,0.44228972615596757,0.5992141369139048,0.6951877707575638,2.104179059370562,0.9953033994455787
llm,moonshotai/kimi-k2-0905,0.6620645728882445,0.49441472861365043,0.7349675811620177,1.7331060410635242,0.23701788686685812
llm,moonshotai/kimi-k2.5,0.5857944956302031,-0.08219270317576592,0.2678465547687936,0.04024770493381946,0.03652121124538247
llm,moonshotai/kimi-k2.6,0.897877431788099,0.17942578003268117,1.082466257405153,0.12414253633045343,-0.04029037234312786
llm,morph/morph-v3-fast,-1.5542971443455371,1.062375107090225,-0.1603183561528562,1.372922631932796,-4.034658641161679
llm,morph/morph-v3-large,-0.45400039255104424,-0.8944175179617099,-0.4596644180737132,-0.11685776663355278,-0.6168717504794548
llm,nex-agi/deepseek-v3.1-nex-n1,0.6400516192938751,0.1457263701588596,0.23919396844006635,0.8164486263581936,-0.5122834446531526
llm,nousresearch/hermes-2-pro-llama-3-8b,-0.48099664670018444,-0.4955291663880777,-0.3004305405140515,-0.44942787045093824,-0.18284693658859338
llm,nousresearch/hermes-3-llama-3.1-405b,-0.12230768718278107,-0.6052636762061575,0.12293758900469272,-0.5645089724338982,-0.34581841784922823
llm,nousresearch/hermes-3-llama-3.1-70b,-0.7801376393967736,-0.6827161081362602,0.443066620415739,-0.3209936026608371,-0.5715419600231141
llm,nousresearch/hermes-4-405b,0.48056577684764495,-0.39136345956101176,0.5618018625765919,-0.37651422846314087,0.1703014396354089
llm,nousresearch/hermes-4-70b,-0.05093207557956838,-0.2938240618102501,0.014207009688545083,-0.36134086468916315,-0.6070519352951685
llm,nvidia/llama-3.1-nemotron-70b-instruct,0.3779911265249054,-0.19786917660831937,0.08743810135014622,0.12896540260619194,0.36631655222837295
llm,nvidia/nemotron-3-nano-30b-a3b,0.8307497613539311,-0.009045271277660675,1.119621628926484,0.6943190473134986,0.15089765199729552
llm,nvidia/nemotron-3-super-120b-a12b,-0.08358337935679754,-0.3718808674453878,-0.0006318855906182197,0.27009959078973783,-0.4650899723886896
llm,nvidia/nemotron-nano-12b-v2-vl,-0.16388498173167548,-0.3281595426728363,0.21315356119997123,-0.9697239689041469,-0.019059935284599483
llm,nvidia/nemotron-nano-9b-v2,0.41539456903013194,-0.26900652312410694,0.315297082534088,-0.6933000298205357,0.16691497374666406
llm,openai/gpt-4.1,0.5580219952694692,-0.45935232076766885,0.5147579409424975,-0.29596046958897576,-0.05483402796268592
llm,openai/gpt-4.1-mini,-0.050321075348670696,-0.4330502825453068,0.3314529328506748,-0.2215530615978276,0.20269633436414125
llm,openai/gpt-4o,0.25400514477213476,-0.6940411966550838,-0.15584941086827878,-0.6247672188774942,0.38259822469935806
llm,openai/gpt-4o-mini,0.3152851695135635,-0.8348655428840465,-0.1259730254998418,-0.2684043972638279,0.40012091394329996
llm,openai/gpt-5.1,0.7127078344211553,0.20640558867703837,0.6472944956004978,0.5293802207959077,0.29956770337339683
llm,openai/gpt-5.4,0.6199755699341727,-0.010390582305370858,1.099337532393184,0.28449163451260745,0.17608714345939458
llm,openai/gpt-5.4-mini,0.46585049548894264,-0.09513349257385566,-0.3070362165355543,-0.06534104000386738,-0.1543541787900651
llm,openai/gpt-5.4-nano,-0.1567705783981402,0.04909142617859134,1.0597586536279675,0.9974219478160705,0.04493364723962764
llm,openai/gpt-5.5,0.3320431279572246,-0.14254702234777492,1.2850226587346005,0.09357849075261844,0.26333697744470524
llm,qwen/qwen-2.5-72b-instruct,0.013400504155285023,-0.6624391341920958,-0.6916792466982008,-0.8138170599343143,-0.475962719476386
llm,qwen/qwen-2.5-7b-instruct,-0.24926561352880242,-0.2189815461351462,0.4387701616041755,-0.6185610368764308,-0.24825437022025443
llm,qwen/qwen-max,-0.5241347000120032,-0.8390635631522655,0.2781050591903444,-1.0692699092107698,-0.12085355468780663
llm,qwen/qwen-plus,0.7170101904798925,0.10180898582853863,0.5373118142015392,0.9926746513371681,0.37367671204100605
llm,qwen/qwen-turbo,-0.1848748664018831,-0.5834515279911291,-0.42213711115870306,-0.7489681988499303,-0.4940761921036099
llm,qwen/qwen-vl-max,0.1754409412984332,-0.4928838464125988,0.06929344654512722,-0.1996743767871485,-0.3027386159469045
llm,qwen/qwen2.5-vl-72b-instruct,0.0020470996937696864,-0.22908260029311966,-0.2760367954438399,-0.6475189021822337,-1.1814981946541618
llm,qwen/qwen3-14b,-0.4535352787821772,-0.13164320059064016,,0.24662574134043994,0.5308330216672222
llm,qwen/qwen3-30b-a3b,-0.344543326527544,0.23394662736133057,,-0.05846936309368996,-0.7068696543924876
llm,qwen/qwen3-8b,-0.8777151265944778,-0.32407136021228494,0.28339303422578616,-0.023183976430439606,-0.4891240390787896
llm,qwen/qwen3-next-80b-a3b-instruct,0.11395759850749403,-0.4005464997739608,0.35180311528387137,0.30033482768494596,-0.4795559457691993
llm,qwen/qwen3-vl-235b-a22b-instruct,-0.3301898547481162,-0.14637638658287855,0.24178625887825267,0.3016456875011462,-0.4478532201397818
llm,qwen/qwen3-vl-32b-instruct,-0.3392656855510912,-0.26977040702843624,0.5248562004074611,0.018355004411122127,-0.3095551409931399
llm,qwen/qwen3-vl-8b-instruct,-0.32715298707258694,-0.10157734678103225,0.7711236251447361,0.34013046853003875,-0.21897301965710417
llm,qwen/qwen3.5-397b-a17b,-0.06350957115754842,0.06228956395660853,0.08696442866502012,1.0328336490329584,0.10665506888947855
llm,qwen/qwen3.5-flash-02-23,-0.41883113258082516,-0.15676301848505436,0.18564811876946408,0.24793824007470752,0.45091951006586556
llm,qwen/qwen3.5-plus-02-15,0.16650619068581493,0.06259976676296419,-0.21127620885216233,0.571699275195095,0.15322337553903886
llm,qwen/qwen3.6-plus,0.19286906412765292,0.07333648724660513,-0.4212321502561254,0.555319317678496,0.20114007958467486
llm,rekaai/reka-edge,-0.12142679067115685,-0.28287224793076854,0.2109715594545104,0.11402906913954003,0.413438206846376
llm,sao10k/l3.3-euryale-70b,-0.004187044343983648,-0.8462416059174459,1.0517994414929686,-1.037849891952944,-0.7245819677063811
llm,tencent/hunyuan-a13b-instruct,-0.5186727961882783,-0.4955067254360392,0.1021105188908646,-0.04740513273667848,0.026711666621948776
llm,upstage/solar-pro-3,0.07755791741014825,-0.31929593814665685,0.10930634279265032,0.8722481989858605,0.5272133523897026
llm,x-ai/grok-3,-0.9166957817478977,-0.7408931756281207,-0.22681713268135065,-0.40913889857989205,0.6372925986262281
llm,x-ai/grok-4-fast,0.5212214734611589,-0.1100423235402646,-0.5448811308152096,-0.022252287744891446,0.6183013598320596
llm,x-ai/grok-4.1-fast,0.9258612032431918,0.2190780323010367,-0.28692296939004003,0.8390391255767718,0.6775367748204267
llm,x-ai/grok-4.20,0.37513914136406373,0.04704806285698263,0.8633638474580382,0.3921498341082921,0.23436378154425333
llm,xiaomi/mimo-v2-flash,-0.041298179964517456,0.1594437668946209,-0.6903518386033927,-0.17734828994491136,-0.12202205933588783
llm,xiaomi/mimo-v2-omni,-0.248204989245936,-0.20518376336706898,-0.03361193046113479,-0.373787506277786,-0.0747929523227191
llm,xiaomi/mimo-v2-pro,-0.20389864328896415,-0.08431304716886112,0.29004166850471297,-0.2592591253771663,-0.009835023882517077
llm,xiaomi/mimo-v2.5,-0.24433904790754069,-0.004162549461329694,0.1969595726433856,-0.08846440280928103,0.19019147850458099
llm,xiaomi/mimo-v2.5-pro,0.16055249203851105,-0.21233350878939375,0.4070758650960938,-0.1832477635800369,-0.28308329692213124
llm,z-ai/glm-4-32b,-0.4188821467058735,-0.7262304270399333,0.29720962769961196,-0.6411419543839877,0.08338861313247821
llm,z-ai/glm-4.5-air,-0.09330893370330973,-0.5930405496055974,-0.13153037250796853,0.07446531440234559,-0.2768119461692723
llm,z-ai/glm-4.5v,-0.03639832215920782,0.18157531085758152,-0.2377677702903195,0.6056376999602384,0.03574169917052979
llm,z-ai/glm-4.6,-0.18903432609278473,-0.4157595108270864,0.29522593504734046,0.031269688776020134,0.0673292732366554
llm,z-ai/glm-4.6v,-0.19431039749533754,0.2643591574204472,,-0.08438206291091126,-0.6929383271013586
llm,z-ai/glm-4.7,-0.26989146974378164,-0.3535453567503832,-0.24925012953202885,0.3635528180535849,0.2617442288911299
llm,z-ai/glm-5,-0.32960715841906746,-0.10169467375774538,0.8526777193556696,0.5402729813543864,0.3653477487442737
llm,z-ai/glm-5-turbo,0.1535043164618586,0.20792718070512128,-0.15874283062410494,0.36695891982104945,1.1450029675030462
llm,z-ai/glm-5.1,0.252328874897756,0.2172017039172501,1.3073897033324986,0.7436969178806666,0.6544899222880176
llm,z-ai/glm-5v-turbo,0.1521598926427219,0.028539984342648223,0.4695707271429232,0.558999150793318,0.29580114805111585
